MATRICULA,NOME,REPROVACOES_MAT_1,REPROVACOES_MAT_2,REPROVACOES_MAT_3,REPROVACOES_MAT_4,NOTA_MAT_1,NOTA_MAT_2,NOTA_MAT_3,NOTA_MAT_4,INGLES,H_AULA_PRES,TAREFAS_ONLINE,FALTAS,PERFIL
641540,Suellen Jandira de Britto Mourão da Paraíba,0,0,0,0,7.1,6.8,7.3,6.9,1.0,1,6,3,MUITO_BOM
473243,Victor Sílvio de Souza Gomes,0,0,0,0,5.0,5.8,5.0,4.7,1.0,0,4,3,DIFICULDADE
712666,Helena Lana de Leão do Amaral,1,1,1,1,0.0,0.0,0.0,0.0,0.0,3,4,3,DIFICULDADE
770970,Fátima Eliane Guerra,1,3,3,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFICULDADE
341312,Mário Luke dos Santos,0,0,0,0,6.8,6.5,6.3,6.2,,4,3,6,REGULAR
669535,Marciano de Maia,1,1,3,1,0.0,0.0,0.0,0.0,1.0,4,2,4,DIFICULDADE
324744,Yolanda Quésia Banhos da Costa,0,0,0,0,5.5,5.0,5.4,,1.0,4,2,3,REGULAR
195627,Jesus Israel da Mata,0,0,0,0,5.5,5.4,6.1,4.8,1.0,2,1,6,DIFICULDADE
821365,Eunice Amlel de Souza Valverde,0,0,0,0,6.7,6.8,6.6,,0.0,6,2,5,BOM
656844,Ângelo Gutierrez,0,0,0,0,5.2,6.3,5.6,6.2,,5,2,7,REGULAR
381380,Clarice Sabrina Dorulao,0,0,0,0,7.3,7.3,6.8,,0.0,3,3,5,BOM
592430,Bete Irnyman dos Santos,0,0,0,0,6.2,6.7,8.0,5.1,1.0,4,5,4,BOM
869229,Nilo de Andrade Júnior,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,3,DIFICULDADE
813343,Roseli Joyce Gomes Amshesdaer,1,1,1,3,0.0,0.0,0.0,,0.0,8,5,2,DIFICULDADE
833795,Francisco Wally Moreno de Azevedo Neto,0,0,0,0,6.5,6.9,4.8,5.7,1.0,5,2,6,REGULAR
166087,Eva Anne dos Santos,0,0,0,0,6.5,6.9,7.4,5.6,1.0,4,5,3,BOM
431789,André de Farias,0,0,0,0,7.3,6.2,8.6,7.2,,4,0,3,MUITO_BOM
459430,Roberta Gomes Ruronashi,0,0,0,0,6.2,5.9,6.2,5.9,1.0,4,2,6,REGULAR
887580,Mônica Monique de Lacerda Traisuimson,0,0,0,0,5.7,6.0,5.8,,1.0,3,2,3,DIFICULDADE
941136,Paula Rosana Telbrornda,1,3,1,1,0.0,0.0,0.0,,,4,5,3,DIFICULDADE
978049,Valéria Esce,0,0,0,0,5.8,5.2,6.8,5.2,1.0,5,0,6,BOM
762513,Nicolau Portugal Phuoistraer,0,0,0,0,5.1,5.8,7.5,6.0,0.0,5,4,3,BOM
634250,Rosilda Nair Porre de Fonseca,0,0,0,0,7.7,7.9,8.3,7.2,0.0,13,6,2,EXCELENTE
174785,Mara Mariana de Álvares Ovoum,0,0,0,0,5.0,5.3,5.9,4.3,0.0,3,0,3,REGULAR
442155,João Bóris Gomes Mesprolson,0,0,0,0,7.4,7.4,6.5,6.5,1.0,4,3,5,REGULAR
548330,Ivanete Yolanda Fontes Prates,0,0,0,0,6.6,5.4,5.2,5.8,,8,5,1,DIFICULDADE
606115,Marlon Artur Kasdy Akro,0,0,0,0,7.3,7.9,9.4,7.0,,5,5,4,BOM
162185,Edinaldo de Angola,3,1,3,1,0.0,0.0,0.0,0.0,1.0,3,3,3,DIFICULDADE
537236,Manuela Werner,1,1,1,1,0.0,0.0,0.0,0.0,,5,2,7,DIFICULDADE
976323,Laís Sopu de Ayres,0,0,0,0,5.6,4.8,5.5,5.7,1.0,3,3,3,REGULAR
788272,Ivanete Rosana de Alvim,0,0,0,0,5.2,4.7,4.8,4.6,1.0,5,1,5,DIFICULDADE
515702,Jair da Serra Fudlesanão,0,0,0,0,6.0,5.6,5.9,6.1,0.0,5,2,5,REGULAR
482557,Benjamin Jelio de Guimarães Terceiro,3,1,1,1,0.0,0.0,0.0,0.0,1.0,4,2,6,DIFICULDADE
172544,Maria Ecibraman,1,1,1,1,0.0,0.0,0.0,0.0,1.0,10,2,5,DIFICULDADE
478069,Gilberto de Paiva Muwaka,0,0,0,0,6.4,6.6,5.5,5.3,1.0,4,2,6,REGULAR
823753,Kim Hohi,0,0,0,0,6.4,6.8,5.2,,,3,2,3,DIFICULDADE
703736,Soraya Marinho,0,0,0,0,7.4,7.5,8.0,7.2,1.0,7,4,3,MUITO_BOM
515085,Flávia Margarete Espada,0,0,0,0,7.3,6.9,6.8,,0.0,10,5,2,BOM
348224,Laércio Ligeses,1,3,1,1,0.0,0.0,0.0,,1.0,3,2,3,DIFICULDADE
585068,Bartolomeu Ozuseprel de Tozetto Neto,0,0,0,0,5.9,4.8,5.5,4.9,,3,4,5,REGULAR
176927,Gustavo Hila de Moura Júnior,0,0,0,0,6.1,5.6,5.3,5.7,1.0,3,5,5,REGULAR
775696,Elisa Natália Bicravic,0,0,0,0,4.8,6.0,5.1,,0.0,1,2,4,REGULAR
224237,Everaldo Nukita Wabutebi,0,0,0,0,6.7,6.6,6.3,7.3,1.0,4,3,3,REGULAR
274459,Lana Gomes,0,0,0,0,5.3,5.6,7.3,5.1,0.0,5,0,3,BOM
458230,Cícera Berenice de Souza da Serra,0,0,0,0,6.4,5.5,7.2,,1.0,11,4,4,BOM
257523,Ali de Gusmões,0,0,0,0,5.7,5.3,5.5,,1.0,2,2,6,DIFICULDADE
117746,Denise Isabela Nisobu Igreja,0,0,0,0,5.8,5.6,6.2,,0.0,4,0,8,REGULAR
729882,Aécio dos Santos de Ortiz Klein,0,0,0,0,4.8,4.4,4.8,,0.0,3,5,4,DIFICULDADE
491114,Jack Rura,0,0,0,0,6.8,6.8,6.4,6.0,1.0,5,5,2,REGULAR
909018,Maíra de Monteiro,0,0,0,0,6.3,6.2,6.5,,0.0,12,6,3,REGULAR
989049,Quênia Ornla,0,0,0,0,4.9,5.4,8.1,6.6,1.0,3,2,6,BOM
318319,Mike de Arantes Júnior,0,0,0,0,7.0,6.5,8.0,,1.0,12,5,1,BOM
957434,Mara de Peixoto Paim,0,0,0,0,6.8,7.4,7.8,7.6,0.0,13,4,1,BOM
684298,Emílio Benjamin Droe,0,0,0,0,7.0,7.6,7.3,6.7,1.0,6,5,3,BOM
860869,Beto Emmevrirnan de Munhoz,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,5,DIFICULDADE
890150,Frederico Paulo de Ortega,0,0,0,0,6.5,5.9,5.6,4.3,1.0,4,4,3,REGULAR
451664,Flávia de Bueno Idoy,1,1,3,1,0.0,0.0,0.0,0.0,1.0,2,5,6,DIFICULDADE
321446,Monique Marielle Buyake de Pereira,0,0,0,0,6.7,6.5,4.8,5.4,,4,5,3,DIFICULDADE
934263,Raul Ademar de Drummond,0,0,0,0,7.6,7.9,8.1,6.8,0.0,5,5,3,BOM
119398,Nelson de Diniz,0,0,0,0,6.9,4.9,5.5,5.0,1.0,0,2,4,REGULAR
622168,Xilena Xeiman Umeov,1,1,1,1,0.0,0.0,0.0,,1.0,5,5,3,DIFICULDADE
258166,Janaína Maria do Vale,0,0,0,0,6.7,6.4,5.7,5.3,1.0,2,7,3,REGULAR
407975,Victor José das Neves,1,1,1,1,0.0,0.0,0.0,0.0,1.0,8,1,5,DIFICULDADE
469919,Suzana de Figueiredo Vlosrri,1,1,3,1,0.0,0.0,0.0,0.0,0.0,2,3,7,DIFICULDADE
704790,Heloísa Mara de Lemos Vrislirrolão,0,0,0,0,5.9,6.3,4.6,5.9,1.0,8,4,1,DIFICULDADE
846071,Juliana Sâmia Seso,0,0,1,1,5.4,4.7,0.0,0.0,0.0,1,2,3,DIFICULDADE
179270,Plínio José Rokapape Júnior,0,0,0,0,6.1,6.2,5.5,5.3,0.0,4,5,3,REGULAR
753066,Thaíssa Luara de Figueiredo Tona,0,0,0,0,5.9,5.8,5.6,,1.0,5,2,4,REGULAR
954486,Orlando Igor Tristão da Paixão,0,0,0,0,6.7,6.1,5.2,,1.0,0,3,6,REGULAR
770127,André Wagner de Barbosa Preto Herrera,0,0,0,0,7.2,6.5,6.5,,0.0,4,0,2,REGULAR
666042,Sérgio Patsupu,1,1,3,1,0.0,0.0,0.0,0.0,0.0,5,0,8,DIFICULDADE
532099,Cleuza Manuela Esfrai,0,0,0,0,6.5,6.8,7.5,6.8,1.0,2,3,5,MUITO_BOM
479366,Jean Aluvavuvic de Teixeira,0,0,0,0,7.4,7.4,5.0,,,3,5,5,REGULAR
672392,Estevão de Souza da Silva,0,0,0,0,6.3,5.4,5.2,5.3,1.0,2,0,5,DIFICULDADE
519118,Joaquim Anderson de São Pedro Meno,0,0,0,0,7.1,7.2,7.4,6.6,0.0,11,5,3,MUITO_BOM
507058,Isaiane Dutra,0,0,0,0,6.4,4.5,5.3,5.4,1.0,5,2,4,REGULAR
214547,Raul Xavier de Lins,0,0,0,0,6.1,5.4,6.0,5.4,1.0,5,1,4,DIFICULDADE
693461,Nicolau Altair dos Santos,0,0,0,0,6.3,6.5,5.5,5.7,,3,3,4,REGULAR
492927,Rosilda Ana de Souza Lopes,0,0,0,0,6.8,5.6,5.1,,,3,5,3,REGULAR
638097,Murilo de Fonseca Valverde,0,0,0,0,7.2,7.6,7.3,5.5,,4,2,4,BOM
179490,Valquíria Teresa dos Santos,0,0,0,0,6.8,6.5,5.2,,0.0,4,3,3,REGULAR
334297,Gabriel João Uoloproã,0,0,0,0,5.2,6.1,5.7,5.3,0.0,1,4,4,REGULAR
783368,Cleberson Quafinigaman Vari de Lacerda,0,0,0,0,7.0,6.8,7.5,6.8,0.0,13,6,2,MUITO_BOM
452935,Andressa Lúcia da Nóbrega Misa,0,0,0,0,7.1,7.3,6.2,6.8,1.0,5,2,3,REGULAR
121162,Ronaldo Valverde,1,1,3,3,0.0,0.0,0.0,0.0,1.0,2,4,4,DIFICULDADE
845840,Rebeca de França,0,0,0,0,6.9,6.1,5.2,4.9,1.0,4,3,1,DIFICULDADE
638623,Roberval Hugo Frogloplo,0,0,0,0,6.9,6.0,5.2,5.2,1.0,2,2,5,REGULAR
221427,Gigi Anne Ganna,0,0,0,0,5.8,5.5,4.9,4.9,1.0,4,5,4,REGULAR
297665,Elias Júlio Trevisan Júnior,0,0,0,0,6.3,5.8,5.5,5.2,1.0,5,1,3,DIFICULDADE
348697,Ney de Parreira Enmis,1,3,1,1,0.0,0.0,0.0,,0.0,5,4,3,DIFICULDADE
941498,Madalena Kelly de Lins,0,0,0,0,6.6,4.7,6.3,5.5,,5,3,3,REGULAR
629909,Fernanda de Pereira Eztonman,0,0,0,0,5.4,6.0,6.7,5.8,0.0,2,2,3,BOM
734087,Everton Jonathan Enulssason,0,0,0,0,7.0,6.5,6.0,6.0,1.0,3,3,4,REGULAR
290479,Alex de Cardozo,0,0,0,0,7.6,8.2,8.6,8.5,1.0,17,3,1,EXCELENTE
260673,Ingrid Verônica da Silva,0,0,0,0,6.7,6.8,5.5,5.3,,2,2,6,REGULAR
397721,Laerte Nipre da Conceição,0,0,0,0,5.8,6.3,5.8,5.4,0.0,6,3,3,REGULAR
585764,Patrícia Zulmira de Santana da Silva,0,0,0,0,6.9,5.8,6.6,5.7,0.0,17,7,1,BOM
347708,Luiz dos Santos Júnior,0,0,0,0,6.0,5.1,5.6,5.2,1.0,3,3,4,DIFICULDADE
432824,Jean Hugo de Brandão Tacoman Simea,0,0,0,0,6.7,6.0,4.9,5.4,0.0,8,2,1,DIFICULDADE
180161,Ana Dara Gutierrez de Amorim,0,0,0,0,5.1,4.7,4.9,,0.0,3,2,6,DIFICULDADE
672898,Flávio dos Santos,0,0,0,0,6.5,6.2,7.1,6.5,1.0,6,4,3,MUITO_BOM
945320,Maísa Dilma Gutierrez Eaby,1,1,1,3,0.0,0.0,0.0,0.0,0.0,3,0,8,DIFICULDADE
622645,Isaías Wellington Hemowada de Lima Pinhão,0,0,0,0,6.3,4.2,7.5,5.2,1.0,4,2,3,BOM
519282,Frederico de Ferraz,0,0,0,0,6.6,6.7,5.5,4.9,1.0,8,2,6,REGULAR
223203,Valquíria Mariana de Pereira Chipatato,0,0,0,0,7.7,7.3,8.4,,0.0,2,2,3,BOM
822515,Márcio Nivaldo de Souza Iociman,0,0,0,0,5.9,6.3,5.9,5.3,1.0,2,2,5,DIFICULDADE
352677,João Nicolas de Pinheiro,0,0,0,0,6.2,5.6,5.0,4.6,0.0,1,3,5,DIFICULDADE
737340,Selma d'Ávila Ofuson,1,1,1,1,0.0,0.0,0.0,,0.0,14,7,1,DIFICULDADE
671625,Laura de Souza,0,0,0,0,6.4,4.9,6.3,,0.0,6,2,6,DIFICULDADE
765396,Sebastião Edson Nonbrom,0,0,0,0,6.2,5.6,5.3,6.5,1.0,6,4,2,REGULAR
877525,Camilo da Silva,0,0,0,0,7.2,6.6,4.8,5.6,,8,3,3,REGULAR
861654,Maria dos Santos de Tavares Sosupi,0,0,0,0,5.8,5.7,4.8,4.4,0.0,5,3,6,REGULAR
756422,Cirilo de Holanda Este,0,0,0,0,6.4,5.8,5.0,5.0,1.0,3,3,6,REGULAR
556864,Juliano Casison,0,0,0,0,4.3,6.3,5.0,5.6,1.0,4,1,7,REGULAR
978374,Luigi de França Bofusai da Silva,0,0,0,0,4.7,4.8,6.2,5.1,1.0,3,5,4,DIFICULDADE
105677,Altino Vaz Impuov de Angola,0,0,0,0,6.2,5.8,5.4,,1.0,0,4,3,REGULAR
802983,Breno Luigi de Muniz Torres,0,0,0,0,6.7,6.4,5.9,,,7,5,3,REGULAR
170428,Xavier Jesus Kiblason do Prado,0,0,0,0,5.8,5.0,4.7,5.8,1.0,2,5,3,DIFICULDADE
717003,Marilúcia Susan Wotsujimo de Salvador,0,0,1,1,6.1,5.4,0.0,0.0,1.0,4,5,6,DIFICULDADE
736714,Murilo Isaías de Santo Antônio Evosson,0,0,0,0,5.6,6.6,6.3,6.4,,3,4,3,DIFICULDADE
841006,Neila Cibele de Soares Dlacheman d'Ávila,0,0,0,0,6.9,7.5,8.4,6.0,,9,5,4,MUITO_BOM
594788,Hilton Paulo Mimime de Fernandes,0,0,0,0,7.8,7.7,7.8,7.2,,12,7,3,BOM
369067,Cecília da Nóbrega,0,0,0,0,7.9,8.9,10.8,8.0,0.0,13,7,2,EXCELENTE
672930,Jeferson Bento Hotepeu Lucke,1,1,1,3,0.0,0.0,0.0,0.0,1.0,2,0,3,DIFICULDADE
442959,Alfredo de Sá Sanches,0,0,0,0,6.2,5.7,5.4,5.0,,3,1,7,REGULAR
636564,Tomáz Weplus Nanehori,1,1,1,1,0.0,0.0,0.0,0.0,,17,1,6,DIFICULDADE
854494,Lino Abílio da Silva de Souza,0,0,0,0,5.6,6.0,4.9,5.8,1.0,4,7,2,REGULAR
978811,Mônica da Silva de Pereira,0,0,0,0,5.7,5.4,5.5,4.9,1.0,1,2,6,REGULAR
901636,Severino Greiurn de Pereira,1,1,1,3,0.0,0.0,0.0,0.0,1.0,20,2,2,DIFICULDADE
271725,Albina de Alencar,0,0,0,0,6.6,6.3,6.3,5.4,,2,1,6,REGULAR
410078,Marielle Selena da Silva de Madureira,0,0,0,0,7.1,7.3,6.5,6.8,0.0,9,4,3,MUITO_BOM
210947,Tomáz Jonas Jihodebu Nyirndovic,0,0,0,0,5.3,5.7,5.5,5.3,0.0,0,2,6,REGULAR
844003,Marcielle Quésia Gudamo,0,0,0,0,6.4,7.3,7.7,7.0,,3,2,3,BOM
218342,Romildo Victor de Souza Disernu,0,0,0,0,6.5,5.2,6.3,,0.0,15,6,3,REGULAR
554245,Alberto de Souza,0,0,0,0,5.6,5.8,5.6,5.2,1.0,5,2,5,REGULAR
641520,Caroline Ana Prero,0,0,1,3,5.5,5.4,0.0,0.0,,5,5,3,DIFICULDADE
274360,Érica Carolina Yjazos dos Reis de Arruda,0,0,0,0,5.8,5.2,4.9,5.1,1.0,1,0,6,DIFICULDADE
143069,Álvaro David de Macedo Naves,3,1,1,1,0.0,0.0,0.0,0.0,,2,0,5,DIFICULDADE
509428,Cristiane Marta da Cunha Poeo,0,0,0,0,7.2,6.6,6.8,,1.0,3,4,6,MUITO_BOM
801822,Cíntia Choirner de Alvim Castelo,0,0,0,0,6.3,6.0,5.5,4.9,,4,5,3,REGULAR
885929,Adônis Igreja,0,0,0,0,5.9,4.8,5.2,5.1,,3,3,5,DIFICULDADE
581295,Anna Dalrol Penedo,0,0,0,0,6.6,7.1,5.5,7.1,1.0,5,1,5,REGULAR
258744,Roberta Quitéria da Silva Isuser,0,0,0,0,7.3,7.5,7.5,6.4,1.0,0,1,6,BOM
595495,André Oego de Amorim Júnior,1,3,1,1,0.0,0.0,0.0,0.0,0.0,0,4,5,DIFICULDADE
586923,Luke Miguel Peti Dutra,0,0,0,0,4.8,5.0,5.0,,0.0,1,5,2,REGULAR
849486,Sara de Bueno Biwi,0,0,0,0,7.1,7.3,7.4,7.2,0.0,4,0,3,MUITO_BOM
107534,Júlio Dário Haoão,0,0,0,0,6.6,7.4,4.7,5.0,1.0,2,6,3,REGULAR
139838,Fátima de Arruda,1,3,1,1,0.0,0.0,0.0,0.0,1.0,4,5,2,DIFICULDADE
447258,César Gilmar de Munhoz,0,0,0,0,5.9,5.8,5.5,,1.0,12,5,3,REGULAR
336928,Eliane Sanches Toclioson de Barbosa,0,0,0,0,6.7,5.2,5.8,5.6,0.0,4,5,3,REGULAR
945446,Alex Emanoel Renifuka de Cardoso Espada,0,0,0,0,7.4,8.0,6.6,7.2,0.0,5,4,3,MUITO_BOM
531619,Ediane Josiane Habepoha,1,3,3,1,0.0,0.0,0.0,0.0,1.0,3,5,3,DIFICULDADE
856001,Rodrigo Fabrício de Arruda da Silva do Vale,0,0,0,0,4.6,4.9,4.8,5.0,1.0,1,3,5,REGULAR
831056,Adônis de Garcia Naves,3,3,1,1,0.0,0.0,0.0,,1.0,3,2,5,DIFICULDADE
839430,Gabrielle Isaiane de Assis Yota,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,2,6,DIFICULDADE
581857,Samila Sara Eailpison Aoplu,1,1,1,1,0.0,0.0,0.0,0.0,1.0,4,5,8,DIFICULDADE
636205,Rosângela da Paz,0,0,0,0,6.2,4.8,5.4,,0.0,13,5,3,REGULAR
743545,Otávio Luís Zewotoke de Pereira Neto,0,0,0,0,5.3,5.2,6.6,4.2,,3,1,7,DIFICULDADE
984997,Laércio André Arnvrae Júnior,0,0,0,0,6.1,7.1,5.3,5.7,1.0,7,5,3,REGULAR
883655,Marilúcia Mayra Ximenes Plaiz,0,0,0,0,6.8,6.3,5.5,6.0,1.0,3,3,5,REGULAR
473481,Maurício Fagner de Rezende Ribeiro,0,0,0,0,6.0,5.9,4.9,4.8,0.0,1,3,4,REGULAR
814638,Táles Crebi de Oliva Tarnocheov,0,0,0,0,7.4,7.3,6.4,,1.0,6,5,3,REGULAR
844581,Mel Leonara de Lacerda,1,3,3,1,0.0,0.0,0.0,0.0,,2,2,4,DIFICULDADE
618925,Amélia Flaviana Rocri de Pereira Gutoko,0,0,0,0,6.5,6.7,5.9,5.6,0.0,2,4,5,REGULAR
309997,Fernando Humberto Valverde Branco de Peixoto Júnior,0,0,0,0,6.0,5.2,6.4,4.7,1.0,2,5,3,REGULAR
884723,Camila Carla Naves Branco,0,0,0,0,5.5,5.1,5.0,5.1,0.0,3,2,4,REGULAR
624008,Martin Max de Almeida,1,1,1,1,0.0,0.0,0.0,0.0,1.0,3,2,3,DIFICULDADE
579907,Cícero de Tozetto Yiov,0,0,0,0,5.8,6.7,7.3,5.7,,2,1,3,BOM
558034,Altino Câmara,0,0,0,0,6.5,6.0,6.5,4.5,1.0,3,4,3,MUITO_BOM
346564,Ederson Murilo Coutinho Terceiro,0,0,0,0,6.1,4.9,5.8,6.1,1.0,7,2,6,DIFICULDADE
220510,Ana Liane dos Santos,0,0,0,0,5.5,4.7,5.8,6.1,0.0,4,0,4,DIFICULDADE
333668,Augusto de Arruda,0,0,0,0,6.9,6.8,5.1,6.0,1.0,4,0,3,REGULAR
162871,Rosa Ornu de Vargas da Luz,0,0,0,0,6.1,5.7,4.7,,,3,4,4,REGULAR
172552,Diana Lisa da Silva Yomo,0,0,0,0,5.4,5.3,4.9,4.5,0.0,2,2,3,DIFICULDADE
453240,Milene Maria de Silveira Weber,0,0,0,0,5.8,5.2,4.8,4.2,1.0,4,2,6,DIFICULDADE
216010,Bárbara de Peixoto,1,1,1,1,0.0,0.0,0.0,0.0,0.0,17,5,6,DIFICULDADE
343155,Anna Alana de Aguiar,0,0,0,0,5.9,6.1,6.1,5.5,,2,5,3,REGULAR
548832,Marlon de Moreira Eiocuvic Geuo,1,1,1,1,0.0,0.0,0.0,,1.0,3,3,5,DIFICULDADE
443143,Aldo Vinícius Fizuaorn de Assunção,0,0,0,0,7.2,7.4,5.2,6.9,1.0,3,2,3,REGULAR
411796,Wanda Edilene da Silva,0,0,0,0,6.3,6.5,5.5,5.6,0.0,9,2,6,REGULAR
583874,Luiza Meire de Pereira Ivial Lopes,0,0,0,0,5.9,6.3,7.2,6.0,1.0,1,0,3,BOM
616651,Pablo Humberto da Silva,1,1,1,1,0.0,0.0,0.0,,1.0,3,4,6,DIFICULDADE
574210,Charlene de Pereira,0,0,0,0,7.8,8.1,9.3,7.2,0.0,6,5,2,EXCELENTE
551903,Quênia de Madureira,0,0,0,0,5.7,4.9,5.6,5.9,1.0,2,2,3,DIFICULDADE
259848,Fernanda Tainara de Torquato Ganari Esuzba,3,1,3,1,0.0,0.0,0.0,0.0,1.0,12,2,1,DIFICULDADE
996289,Táles de Holanda da Paixão dos Santos,0,0,0,0,5.9,5.3,5.9,5.2,,3,2,4,REGULAR
403568,Zilda Branco de Junqueira,0,0,0,0,7.5,7.2,8.0,6.7,1.0,5,5,3,BOM
684374,Fred de Figueira Klein,0,0,0,0,6.5,7.0,7.6,,,16,6,2,MUITO_BOM
352801,Cristiano Jonaz da Silva,0,0,0,0,7.2,6.9,5.2,7.6,1.0,4,4,2,DIFICULDADE
319463,Dionísio Cléber Flece,0,0,0,0,7.1,7.9,8.1,6.3,1.0,5,1,3,BOM
364035,Edu Henrique de Albuquerque,0,0,0,0,5.2,4.9,6.1,,1.0,2,0,8,REGULAR
455063,Samanta de Britto dos Santos,0,0,0,0,6.9,7.4,8.9,7.8,1.0,9,3,3,BOM
884283,Helena Yolanda Igreja de Fraga,0,0,0,0,6.5,7.1,5.7,5.0,1.0,4,6,3,REGULAR
838572,Geraldo de Alves,0,0,0,0,5.1,4.5,5.8,4.9,,3,3,3,DIFICULDADE
515858,Cíntia Imaman da Silva,0,0,0,0,7.0,5.4,6.2,6.1,,5,2,4,REGULAR
545933,Paula Danielle Chibatonu de Peixoto Gala,0,0,0,0,5.6,4.3,4.6,4.9,0.0,3,0,8,DIFICULDADE
301729,Eric Áureo de Sobral,0,0,0,0,6.7,6.1,5.5,5.2,0.0,4,5,3,REGULAR
302100,Natália de Angola Isorn,0,0,0,0,6.7,6.8,7.5,6.8,1.0,3,5,4,MUITO_BOM
981443,Sandra da Silva Nunes,0,0,0,0,6.5,6.4,6.2,6.1,1.0,3,0,3,REGULAR
750491,Eliane Abigail Brasil,0,0,0,0,7.4,7.5,7.5,7.5,0.0,9,5,1,MUITO_BOM
671634,Cleberson Fragoso,3,1,1,3,0.0,0.0,0.0,0.0,0.0,5,3,5,DIFICULDADE
872911,Paula Eunice de Bueno dos Santos,0,0,0,0,6.8,6.5,5.1,6.8,,4,5,3,REGULAR
299891,Isac Heyoneki Phumepetizson Vaz,0,0,0,0,6.6,6.3,6.7,,1.0,2,3,3,BOM
440515,Lena Fortes,0,0,1,1,5.5,4.3,0.0,0.0,1.0,9,4,2,DIFICULDADE
563714,Manoel Mateus Cavalcante,0,0,0,0,6.0,6.7,5.4,5.7,1.0,16,1,7,REGULAR
673474,Lili Fontes de Souza,0,0,0,0,6.5,6.2,5.6,5.3,1.0,4,4,6,REGULAR
792819,Victor Dutra,0,0,0,0,6.1,5.2,4.8,5.3,0.0,3,1,7,DIFICULDADE
822098,Alan Áureo Igonlelo,3,1,1,1,0.0,0.0,0.0,0.0,0.0,9,2,3,DIFICULDADE
546583,Olavo Heitor de Paula,0,0,0,0,4.5,5.9,5.4,5.4,1.0,5,2,3,REGULAR
816706,Daniel de Oliveira,0,0,0,0,6.4,6.0,6.6,,1.0,3,1,6,BOM
368961,Janete Aline dos Santos,0,0,0,0,5.6,5.3,5.4,4.9,1.0,2,5,3,REGULAR
500907,Natália Pesi,0,0,0,0,4.8,6.0,4.7,5.4,1.0,2,5,3,REGULAR
872734,Willian Toninho de Araújo,0,0,0,0,4.2,5.9,4.9,4.8,0.0,4,2,2,DIFICULDADE
489660,Natália de Angola,0,0,0,0,5.7,6.2,5.5,,,4,4,4,REGULAR
805708,Ana de Andrade,0,0,0,0,6.6,6.1,7.4,7.2,1.0,10,5,3,BOM
843157,Xerxes Lucas Noeman Neto,0,0,0,0,6.2,6.3,5.1,5.8,,2,5,3,REGULAR
693407,Cristiane Maria de Maia,0,0,0,0,5.7,7.4,5.3,6.2,0.0,4,5,3,MUITO_BOM
974714,Otaviano Tomeonmuz Júnior,0,0,0,0,7.0,7.2,5.6,5.8,1.0,6,2,6,REGULAR
965219,Milton Anderson Sefros de Junqueira,0,0,3,1,6.2,5.5,0.0,0.0,,11,5,5,DIFICULDADE
908982,Diana Freire,0,0,0,0,7.3,7.2,7.9,6.5,0.0,5,0,3,BOM
596627,Milene dos Santos,0,0,0,0,6.2,6.5,6.9,5.2,,4,5,2,BOM
193266,Altair Dias,0,0,0,0,7.9,8.3,7.4,7.4,0.0,13,5,1,MUITO_BOM
109751,Juliano Ayrton de Espanha Bahia,0,0,0,0,5.3,5.2,5.9,4.8,1.0,3,2,5,REGULAR
717651,Cirilo Yamumbenman de Tavares dos Santos,0,0,0,0,5.9,5.6,4.6,4.7,1.0,4,4,3,DIFICULDADE
684865,Luiz Ittose de Lisboa,0,0,0,0,6.9,7.0,5.6,4.5,0.0,2,0,4,MUITO_BOM
530450,Fabiano Vinícius Souto,0,0,0,0,5.6,5.5,5.5,5.2,0.0,3,6,7,REGULAR
931655,Juliana Beatriz de Oliva Pimenta Hipe,0,0,0,0,6.1,6.1,6.4,,1.0,4,5,5,DIFICULDADE
983661,Olavo de Vargas Colca,1,3,3,1,0.0,0.0,0.0,,0.0,5,2,6,DIFICULDADE
321687,Mel de Leão Jardim,0,0,0,0,5.8,4.9,5.2,,1.0,3,0,4,REGULAR
853217,Ademar Orlando Gomes de Cardoso Júnior,0,0,0,0,5.4,5.9,5.3,5.5,1.0,4,2,7,DIFICULDADE
347680,Marina Érica de Osório,1,3,1,1,0.0,0.0,0.0,0.0,1.0,2,2,6,DIFICULDADE
302851,Abílio de Holanda Patragoge,1,1,1,1,0.0,0.0,0.0,0.0,,2,3,3,DIFICULDADE
335875,Nádia Sâmia Ribeiro,0,0,0,0,6.4,7.0,5.2,4.8,1.0,4,0,5,REGULAR
227447,Rosilda Liane Vobra,0,0,0,0,7.0,7.0,5.5,,0.0,10,5,3,REGULAR
307439,Romildo Wesley Fortes de Bragança Onbornotilman,0,0,0,0,6.4,5.3,5.5,4.4,0.0,2,2,7,REGULAR
202081,Dante Hopa,1,1,1,1,0.0,0.0,0.0,,1.0,4,3,4,DIFICULDADE
635569,Micael Olavo de Mendonça Epaman,0,0,1,1,6.4,6.3,0.0,0.0,1.0,5,5,5,DIFICULDADE
129588,Raquel Larissa de Figueira Dutra,0,0,0,0,7.4,7.6,8.9,,0.0,16,6,3,MUITO_BOM
201517,Vitória de Souza,0,0,0,0,6.3,5.1,4.6,5.0,0.0,5,0,3,DIFICULDADE
